Food_Code,Food_Description_EN,Food_Description_FR,Alternate_Description_EN,Alternate_Description_FR,Food_Source_Code,USDA_NDB_Code,CNF_Food_Group_Code,Comment_EN,Comment_FR,ScientificName,Food_Last_Updated_Date
5572,"Soybean, curd cheese","Fromage en grains, soya","fake cheese, soy","faumage, faux fromage, simili fromage, soja",12,43299,16,,,,2026-01-28
5573,"Potato, canned, drained solids, unsalted","Pomme de terre, conserve, solides égouttés, sans sel","""unsalted"", ""without added salt"", ""no salt added"", ""no added salt"", ""without added sodium"", ""no sodium added"" or ""no added sodium"", potato, potatoes","patate, patates, pomme de terre, « non additionné de sel », « sans sel ajouté », « aucune addition de sel », « non salé », « aucun sel ajouté », « non additionné de sodium », « sans sodium ajouté », « aucune addition de sodium » ou « aucun sodium ajouté »",12,43311,11,,,,2026-01-28
5574,"Vegetables, mixed, canned, unsalted","Légumes, macédoine, conserve, sans sel","unsalted, ""without added salt"", ""no salt added"", ""no added salt"", ""without added sodium"", ""no sodium added"" or ""no added sodium""","« non additionné de sel », « sans sel ajouté », « aucune addition de sel », « non salé », « aucun sel ajouté », « non additionné de sodium », « sans sodium ajouté », « aucune addition de sodium » ou « aucun sodium ajouté »",12,43312,11,"corn, lima beans, peas, green beans, carrots","maïs, haricots de Lima, pois, haricots verts, carottes",,2026-01-28
5575,"Pork, cured, ham, boneless, mini ham-half, extra lean and regular, cooked, reduced sodium","Porc, salé, jambon, désossé, mini demi-jambon, extra maigre et régulier, cuit, teneur réduite en sodium",,,12,43325,10,,,,2026-02-11
5577,"Pork, cured, ham, boneless, mini ham-half, extra lean (approximately 5% fat), cooked, reduced sodium","Porc, salé, jambon, désossé, mini demi-jambon, extra maigre (approximativement 5% de gras), cuit, teneur réduite en sodium",,,12,43327,10,,,,2026-02-11
5579,"Salad dressing, bacon and tomato","Vinaigrette, bacon et tomates",,,12,43331,4,,,,2012-06-27
5580,"Cheese, parmesan, low sodium","Fromage parmesan, faible en sodium",,,12,43340,1,,,,2012-07-24
5583,"Cheese, cottage, 1% M.F., unsalted","Fromage cottage, 1% M.G., sans sel","unsalted, ""without added salt"", ""no salt added"", ""no added salt"", ""without added sodium"", ""no sodium added"" or ""no added sodium""","« non additionné de sel », « sans sel ajouté », « aucune addition de sel », « non salé », « aucun sel ajouté », « non additionné de sodium », « sans sodium ajouté », « aucune addition de sodium » ou « aucun sodium ajouté »",12,43352,1,,,,2026-01-28
5584,"Salad dressing, mayonnaise type, low sodium, reduced fat","Vinaigrette, type mayonnaise, faible en sodium, teneur réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced, ""low sodium"", ""low in sodium"", ""low source of sodium"", ""little sodium"", ""contains only (number) mg of sodium per serving"", ""contains less than (number) mg of sodium per serving"", ""low salt"", ""low in salt"", ""low source of salt"", ""little salt"", ""contains only (number) mg of salt per serving"" or ""contains less than (number) mg salt per serving""","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses,faible teneur en gras,pauvre en gras,peu de gras,faible teneur en sodium,pauvre en sodium,contient seulement (qte) mg de sodium par portion,contient moins de (qte) mg de sodium par portion,peu de sodium,hyposodique,faible teneur en sel,pauvre en sel,contient seulement (qte) mg de sel par portion,contient moins de (qte) mg de sel par portion,peu de sel,peu salé",12,43355,4,,,,2026-01-28
5585,"Snacks, tortilla chips, unsalted","Grignotises, croustilles, tortilla, sans sel","unsalted, ""without added salt"", ""no salt added"", ""no added salt"", ""without added sodium"", ""no sodium added"" or ""no added sodium""","grignotine, grignotines, grignoterie, grignoteries, snack, snacks, chips, « non additionné de sel », « sans sel ajouté », « aucune addition de sel », « non salé », « aucun sel ajouté », « non additionné de sodium », « sans sodium ajouté », « aucune addition de sodium » ou « aucun sodium ajouté »",12,43364,25,,,,2026-01-28
5586,"Juice, tomato and vegetable, low sodium","Jus, tomates et légumes, conserve, faible en sodium",,,12,43365,11,,,,2012-07-11
5587,"Turkey, wing, smoked, cooked, with skin, bone removed","Dindon, aile, fumée, avec peau, désossée",,,12,43366,5,,,,2012-06-19
5588,"Turkey, drumstick, smoked, cooked, with skin, bone removed","Dinde, pilon, fumé, cuit, avec peau, désossé",,dindon,12,43367,5,,,,2026-01-28
5589,"Drink, chocolate flavour, whey and milk based","Boisson, saveur de chocolat, base de lactosérum et lait",chocolate milk,lait au chocolat,12,43369,14,,,,2026-01-28
5591,"Pork, cured, bacon, reduced sodium, broiled, pan-fried or roasted","Porc, salé, bacon, réduit en sodium, grillé, sauté ou rôti",,,12,43378,10,,,,2012-06-22
5592,"Cheese, processed product, swiss, slices, low fat","Produit de fromage fondu, Suisse, faible en gras","low fat, low in fat, little fat, low source of fat","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses ",12,43379,1,,,,2026-01-28
5593,"Cranberry juice, unsweetened","Canneberge, jus, non sucré","unsweetened, no added sugar, no sugar added, without added sugar","non sucré, sans sucre ajouté",12,43382,9,,,,2026-01-28
5595,"Turnip greens, canned, unsalted","Navet, feuilles, conserve, sans sel","unsalted, ""without added salt"", ""no salt added"", ""no added salt"", ""without added sodium"", ""no sodium added"" or ""no added sodium""","« non additionné de sel », « sans sel ajouté », « aucune addition de sel », « non salé », « aucun sel ajouté », « non additionné de sodium », « sans sodium ajouté », « aucune addition de sodium » ou « aucun sodium ajouté »",12,43387,11,,,,2026-01-28
5597,"Turkey, light or dark meat, smoked, cooked, with skin, bone removed","Dindon, viande blanche ou brune, fumée, cuite, avec peau, désossée",,dindon,12,43390,5,,,,2026-01-28
5598,"Turkey, light or dark meat, smoked, cooked, skin and bone removed","Dindon, viande blanche ou brune, fumée, cuite, désossée, sans peau",,dindon,12,43391,5,,,,2026-01-28
5599,"Hearts of palm, raw","Coeurs de palmier, crus",,cœurs de palmiers,12,43392,11,,,,2026-01-28
5600,"Cheese, cottage, low fat, 1% M.F, with vegetables","Fromage cottage, faible en gras, 1% .M.G., avec légumes","low fat, low in fat, little fat, low source of fat","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses ",12,43396,1,,,,2026-01-28
5601,"Cheese, processed product, cheddar, slices, low sodium","Produit de fromage fondu, cheddar, faible en sodium",,,12,43398,1,,,,2012-07-24
5602,"Coffee, instant, powder, with whitener and artificial sweetener","Café instantané, poudre, avec colorant à café et édulcorant artificiel",,,0,43401,14,,,,2012-07-02
5603,"Juice drink, cranberry-apple low calorie, with vitamin C added","Boisson au jus canneberges et pommes, hypocalorique, vitamine C ajoutée","ocean spray, low in calories, low energy, little energy, low source of calories, low source of energy","ocean spray, faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",12,43404,14,,,,2026-01-28
5604,"Cheese, swiss, low sodium","Fromage suisse, faible en sodium",,,12,43405,1,,,,2012-07-24
5605,Yeast extract spread,"Extrait de levure, tartinade",,,12,43406,11,,,,2012-07-03
5606,"Meatless, chicken, breaded, fried","Viande, simili, poulet, pané et frit","fake fried chicken, vegetarian, meatless","sans viande, végé, végétarien, simili viande",12,43410,16,,,,2026-01-28
5607,"Roll, pumpernickel","Pain, petit pain, seigle foncé (pumpernickel)",bun,pain mollet,12,43441,18,,,,2026-01-28
5608,"Snacks, corn-based, extruded, chips, unsalted","Grignotises, base de maïs, extrudé, croustilles, sans sel","unsalted, ""without added salt"", ""no salt added"", ""no added salt"", ""without added sodium"", ""no sodium added"" or ""no added sodium""","grignotine, grignotines, grignoterie, grignoteries, snack, snacks, chips, « non additionné de sel », « sans sel ajouté », « aucune addition de sel », « non salé », « aucun sel ajouté », « non additionné de sodium », « sans sodium ajouté », « aucune addition de sodium » ou « aucun sodium ajouté »",12,43447,25,,,,2026-01-28
5609,"Beans, baked, canned, unsalted","Fèves au lard, conserve, sans sel ajouté","unsalted, ""without added salt"", ""no salt added"", ""no added salt"", ""without added sodium"", ""no sodium added"" or ""no added sodium""","haricots au four, fêves au four, bine, bines, binne, binnes, « non additionné de sel », « sans sel ajouté », « aucune addition de sel », « non salé », « aucun sel ajouté », « non additionné de sodium », « sans sodium ajouté », « aucune addition de sodium » ou « aucun sodium ajouté »",12,43449,16,,,,2026-01-28
5610,"Yogourt (yogurt), tofu","Yogourt, tofu","yogurt, yoghurt, yoghourt","Yaourt, yoghourt",0,43476,16,,,,2026-01-28
5611,"Alcohol, rice (sake)","Boisson alcoolisée, vin de riz (saké)",,,12,43479,14,,,,2026-01-28
5612,"Jellyfish, dried, salt added","Méduse, déshydratée, sel ajouté",,,0,43497,15,,,,2012-06-22
5613,"Wiener (frankfurter), reduced fat and sodium","Saucisse fumée, teneur réduite en gras et sodium","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced, ""reduced sodium"", ""reduced in sodium"", ""sodium-reduced"", ""less sodium"", ""lower sodium"", ""lower in sodium"", ""reduced salt"", ""reduced in salt"", ""salt-reduced"", ""less salt"", ""lower salt"" or ""lower in salt"", hot dog, hotdog, hot-dog","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, teneur réduite en sodium, moins de sodium, teneur plus faible en sodium, plus pauvre en sodium, teneur réduite en sel, moins de sel, moins salé, teneur plus faible en sel, plus pauvre en sel, hot dog, hotdog, saucisse hot dog, saucisse hotdog, saucisse à hotdog, saucisse à hot dog, hot-dog",37,43507,7,,,,2026-01-28
5614,"Dessert, frozen, pop, with artificial sweetener","Dessert, congelé, pop, avec édulcorant artificiel","artificially sweetened, artificial sweetener, sweetener, popsicle","édulcorant, éducorant artificiel, avec édulcorant articifiel, substitut de sucre, substitut du sucre, popsicle",12,43514,19,,,,2026-01-28
5615,"Snacks, tortilla chips, light (baked with less oil)","Grignotises, croustilles, tortilla, léger, cuit au four avec moins d'huile",,"grignotine, grignotines, grignoterie, grignoteries, snack, snacks, chips",12,43566,25,,,,2026-01-28
5616,"Snacks, popcorn, microwave, low fat and sodium","Grignotises, mais soufflé au four à micro-ondes, faible en gras et sodium","low fat, low in fat, little fat, low source of fat","grignotine, grignotines, grignoterie, grignoteries, snack, snacks, faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses, popcorn",12,43572,25,,,,2026-01-28
5617,"Cheese, swiss, low fat","Fromage suisse, faible en gras","low fat, low in fat, little fat, low source of fat","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses ",12,43589,1,,,,2026-01-28
5618,"Breakfast bar, corn flake crust with fruit","Barre de petit déjeuner, croûte de flocons de maïs avec fruits",,"barre à déjeuner, barre déjeuner",12,43595,18,,,,2026-01-28
5619,"Cheese, mozzarella, low sodium","Fromage mozzarella, faible en sodium",,,12,43597,1,,,,2012-07-24
5620,"Salad dressing, mayonnaise, no cholesterol","Vinaigrette, mayonnaise, sans cholestérol",,,12,43598,4,,,,2012-06-27
5622,"Vegetable oil, corn, peanut and olive","Huile végétale, maïs, arachides et olives",,,12,44005,4,,,,2012-06-27
5623,"Cheese food, imitation","Fromage, préparation, imitation",,,12,44048,1,,,,2012-07-24
5624,"Celery flakes, dried","Flocons de céleri, déshydratés",,,12,44055,11,,,,2012-06-18
5625,"Dessert, pudding, chocolate, dry mix, instant, low calorie, unprepared","Dessert, pouding, chocolat, mélange sec, instantané, hypocalorique, non préparé","low in calories, low energy, little energy, low source of calories, low source of energy","pudding, faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",12,44061,19,,,,2026-01-28
5626,"Sweets, jams and preserves, jelly, reduced sugar or no sugar, homemade","Confiseries, confitures et conserves, gelée, réduite en sucre ou sans sucre, faite maison","sugar free, 0 sugar, zero sugar, contains no sugar, no sugar, free of sugar, without sugar, unsweetened, sugarless, lower sugar, lower in sugar, less sugar, reduced sugar, reduced in sugar","« sans sucre », « 0 sucre », « zéro sucre », « aucun sucre », « ne contient pas de sucre », « 0 g sucre », « zéro g sucre », « 0 gramme sucre » ou « zéro gramme sucre »",12,44110,19,,,,2026-01-28
5627,"Sweets, pie fillings, blueberry, canned","Confiseries, garniture à tarte, bleuets, conserve",,,12,44158,19,,,,2012-06-25
5628,"Cocktail mix, non-alcoholic, concentrated, frozen","Préparation pour cocktail non alcoolisé, concentré, congelé",,,12,44203,14,,,,2012-07-03
5629,"Dessert, pudding, chocolate, dry mix, regular, low calorie, unprepared","Dessert, pouding, chocolat, mélange sec, régulier, hypocalorique, non préparé","low in calories, low energy, little energy, low source of calories, low source of energy","pudding, faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",12,44258,19,,,,2026-01-28
5630,"Dessert, pudding, all flavours except chocolate, dry mix, regular, low calorie, unprepared","Dessert, pouding, toutes saveurs sauf chocolat, mélange sec, régulier, hypocalorique, non préparé","low in calories, low energy, little energy, low source of calories, low source of energy","pudding, faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",12,44259,19,,,,2026-01-28
5631,"Dessert, pudding, all flavours except chocolate, dry mix, instant, low calorie, unprepared","Dessert, pouding, toutes saveurs sauf chocolat, mélange sec, instantané, hypocalorique, non préparé","low in calories, low energy, little energy, low source of calories, low source of energy","pudding, faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",12,44260,19,,,,2026-01-28
5632,"Drink, fruit flavour, powder, vitamin C, unsweetened","Boisson, saveur de fruits, poudre, vitamine C, non sucrée","unsweetened, no added sugar, no sugar added, without added sugar","non sucré, sans sucre ajouté",12,47011,14,,,,2026-01-28
5633,"Fish, mackerel, salt added","Poisson, maquereau, sel ajouté",,,0,83110,15,,,,2013-01-31
5634,"Mollusks, scallop (bay and sea), cooked, steamed","Mollusques, pétoncle (de baie ou géant), cuit à la vapeur",,,0,90240,15,Phosphorous value changed to untreated amount as addition is not allowed in Canada,"La teneur en phosphore a été remplacée par la teneur du produit non traité, car l'ajout de phosphore n'est pas autorisé au Canada",,2026-01-28
5635,"Mollusks, snail, raw","Mollusques, escargot, cru",,,12,90560,15,,,,2012-06-22
